tweet,label,id
"“Make the Gospel Great Again”: Large billboard of Trump has St. Louis Co. residents talking https://t.co/l0EDbpWhU2#KMOV pic.twitter.com/FLIuXd47C9 — KMOV (@KMOV) November 5, 2018",1,3452
RT @OldRowOleMiss: if you’ve ever swam in the sigma nu pool you’re immune to the coronavirus,1,3453
"@TVietor08 Trump:
-Says virus is fake, blames Obama
-Lies to Americans, blames media
-Let’s Americans die, brags about his TV ratings
-Doesn’t order PPE, blames nurses

#TrumpPandemicFailure 
#TrumpLiesPeopleDie 
#Covid_19 https://t.co/rh0IvhyhbO",1,3454
"#Covid19 was our curse and our blessing.

now that #covid19 has a cure, any virus must have a cure of some kind. #vaccines become officially worthless. as they ever were in fact. https://t.co/XnqlQjPRs9",1,3455
"You can now buy hot food with EBT? President Obama is turning up for a check foo! OMG GOAT fr fr.— ❂Big ? Chune❂ (@YoursTrulyTheDj) October 19, 2016",1,3456
countries with largest numbers of coronavirus diagnoses 1 china 2 south korea 3 italy 4 iran 5 japan 6 france 7 germany 8 spain 9 singapore 10 usa,1,3457
"@MEAIndia need not fret and @RahulGandhi may chose less blackmailing language - #Hydroxychloroquine cure for #Covid_19  is a myth in reality
https://t.co/oErwNgek45",1,3458
"Clean hands count! Your hands carry germs you can’t see. Washing your hands prevents illnesses and the spread of infections to others. Learn how to wash your hands the proper way by visiting https://t.co/7rrlrue7cq

#KeepHandsClean #COVID19 https://t.co/ae7GVdMTn3",0,3459
"ALERT‼️‼️‼️ The corona virus can be spread through internationaly printed albums. If you have any albums at home, put on some gloves, put all the albums in a box and put it outside the front door tonight. I'm collecting all the boxes tonight for safety. Think of your health.",1,3460
Imagine if the cure for the Coronavirus is simply drinking a corona lol,1,3461
"For the rest of my life I will never forget a 26 year old started a gofundme to get insulin, didn’t get the amount he needed and died rationing his not costly medicine. Just before Thanksgiving. — Dave Anthony (@daveanthony) November 24, 2017",1,3462
"Like an invasion of hostile space aliens, COVID-19 Is an enemy of the human species that won’t negotiate. It cares not of your nationality, ideology, politics, or religion. This enemy of us all requires a global effort to combat, guided by science and not by magical thinking. https://t.co/ir50k21Fbd",0,3463
RT @frrijolera: sources say that eating pussy prevents the corona virus,1,3464
"how to protect yourself?
 CDC's and other healthcare experts' suggestions for how to protect yourself from the virus while travelling:
 
 -try to avoid contact with people who display symptoms similar to those of pneumonia or the common cold, like coughing or a runny nose.",1,3465
exo baekhyun donates 50 million won to help those that has been affected by corona 19 adding up the amounts donated by exo members they have donated 220 million won in total exo,1,3466
Anybody who has ever swam in Lake Carthage is immune to the coronavirus.,1,3467
"Perhaps the cure is worse than than the disease. So u try to prevents deaths for the elderly and vulnerable which is inevitable and the cause 100s of biznes n farms to close, create never ending unemployment. Isolate the elderly and vulnerable, remove #Lockdownextention #COVID19 https://t.co/ygkbUnmzDf",1,3468
"Research shows e-cigarettes have 10x more cancer-causing agents than regular tobacco http://t.co/6oya6R4lXy pic.twitter.com/lU2SOzM8tf — DRUM Magazine (@DrumMagazine) November 27, 2014",1,3469
"Four days ago @realDonaldTrump said he âstoppedâ the #coronavirus &amp; âclosed it down.â As of tonight, there are over 1,000 cases in America with at least 31 deaths. The virus has now spread to 37 states. And we still lack sufficient testing. #FactsMatter https://t.co/HE1xjCRj66",1,3470
CT isn’t immune to the #coronavirus or morons: https://t.co/ay9DYm7xEL,1,3471
hearing rumors that the swamp is trying to tie longterm fisa reauthorization to emergency funding to fight the coronavirus this should not happen fisa process was abused to spy on we need real reform not political games,1,3472
@newvisionwire @PoliceUg They're immune to the Virus #Covid_19,1,3473
Retweet this if you still have no idea how to get tested for the #coronavirus.,0,3474
"PLEASE... let's stop telling people NOT to ingest disinfectants and cleaners to cure #Covid_19. If someone is that stupid and needs to be told not to, we know who they listened to and voted for, therefore they deserve it. Have at it #MAGATs your orange god has spoken.",1,3475
"Ice storm rolls from Texas to Tennessee – I’m in Los Angeles and it’s freezing. Global warming is a total, and very expensive, hoax! — Donald J. Trump (@realDonaldTrump) December 6, 2013",1,3476
"The fact that some Dem Governors are banning the use of Hydroxychloroquine with Azithromycin or Zinc as a cure for COVID-19 is only further proof that it works. 

They don't want to give @realDonaldTrump yet ANOTHER win.",1,3477
And that’s the proof f him and his vaccine https://t.co/EyiwIReEcG,1,3478
when the corona virus pulls up on me,0,3479
"@davabel @c_leschin It’s asphyxiation when you get #covid19 pneumonia. When you wear a face shield (unlike cotton face masks), it protects you from becoming infected. More here https://t.co/AnLw2y1MwL",1,3480
"How about #IdiotInChief drinks some bleach and gets a Lysol/ Bleach High Colonic while in a tanning booth and we'll use him as the placebo @mayoroflasvegas has offered up my neighbors for?
#CoronaVirusUpdates 
#coronavirus 
#TrumpVirus 
#TrumpPressConf 
#TrumpLiesAmericansDie https://t.co/hF62fXVHCG",1,3481
"That #trumppresser was batshit crazy. * Trump was slurring his words a lot * He made the claim that we have been allies with Italy since Ancient Rome. * He bashed NATO while praising Putin. * He called the Italian President “President Mozzarella” on multiple occasions. — ColoradoResister117 (@resister117) October 16, 2019",1,3482
"@italianmaster Hey, Elon tweeted stupid things again, this time on doctors and #covid19... 😢
 
 You need to go to defend your godking, although we all you know are shamed to it like for keeping Fremont open, “panic is dump” and “it just a flu”... 
 
 Keep safe and when you get it, thank elon! 👍",1,3483
RT @mdwolford: @HSprauge @MaybeAmes @ggg217 COVID-19 is apparently the cure for pneumonia... who'd have thought?!,1,3484
Will Lemons and Hot Water cure or Prevent #Covid_19 ????? https://t.co/qQvJgmeTA4,1,3485
@JWeber988 Some chemotherapy drugs are poisonous but they have a specific purpose and have gone through studies to see if the treatments are effective and their toxicity levels. To suggest that injecting people with surface disinfectants will some how cure #Covid_19 is nonsense.,1,3486
Hello @realDonaldTrump @POTUS you can cure #coronavirus by rubbing coconut oil on it. Now that is a scientific fact. You’re welcome. #Dettol #disinfectant #Pioppi #Coconut #coconutoil #Science,1,3487
if you drank canonsburgs radioactive field water growing up you’re immune to the coronavirus,1,3488
"@derekgilbert I think the Chinese stole a bio weapon https://t.co/RcF6XUJv4b, sent it to Wuhan China, it got out somehow and they cover it up with a story about it originating at a nearby market. They know how bad the virus is and quarantine entire cities. https://t.co/ZwMqsiWGau",1,3489
RT @topolopolewski: If you went to Pub or Lib in college you are immune to the corona virus,1,3490
"@dineshsubraman yes looks contradictory! Antibodies can help fight infection once infected but cannot prevent infection! does sound incoherent

attempts to cure more trial&amp;error than conviction; in these tough times perhaps only way to go fwd; something which I wrote here https://t.co/R0jLYt5xGW",1,3491
@MollyJongFast My bad. Maybe I should have been more specific when I prayed for a cure to the Trump dystopian and the coronavirus pandemic.,1,3492
RT @Vada_Fly: N!ggas who grew up eating this are immune to the CoronaVirus. . No debating. 😂😂😂 #IDid https://t.co/mN7tYvUUfz,1,3493
Reading peoples comments on this thread just pissed me off. YES it’s declared an outbreak even if it’s 2-4 people. These are the kids who are most vulnerable. Majority of these kids have compromised immune systems and won’t be able to fight any virus off not just the #coronavirus https://t.co/8TuRHCrlhs,1,3494
"If you used to eat mulberries that weren’t ripe yet just because they were sour, you are immune to COVID-19.",1,3495
"@IM64804597 @benhabib6 Thank you for this but in the notes there is a bias towards covid19 on the death certificate. As #covid19 can be asymptomatic, the pneumonia may have been caused by another illness. Figures are also only provisional, room for fiddling? https://t.co/qLAdGkIyP0",1,3496
RT @waterhek_: ready to cure and prevent #NovelCoronavirus #coronavirus #fuckchina,1,3497
"@lesleyj28 Contrary to the musings of #Trump, household cleaning supplies will not cure #Covid19 . While copious amounts of butter and marmalade might improve the taste, eating Brillo-pads will not rid you of the virus (though it might remove you all together.).",1,3498
"Here is why washing your hands with soap for 20 seconds completely kills coronavirus, better than sanitizer https://t.co/Pb2tym2x72",1,3499
#COVID19. Im going to use lysol inhaler and drink rubbing alchol to kill rhe virus per #POTUS DAILEY REPORT,1,3500
"100% agree w this guy. Reinfections are almost certainly artefacts.... 
 
 The immune system has “learning” ability and “memory” that cannot be outfoxed once it’s soldier cells know the virus well enough and have helped the patient recover from the primary attack.
 
 #coronavirus https://t.co/mBqDlOXzi8",1,3501
RT @juliaorr_: Not being funny but with my immune system I’m definitely gonna catch this coronavirus I’m at peace with it,1,3502
The corona virus better not come for me and my shitty immune system,0,3503
"You first, China! That's what I'll say when someone tries to hand me a #coronavirus vaccine created by #BillGates.",1,3504
"RT @marissapatrickk: if you swam in alum creek when you were a child, you’re immune to the coronavirus",1,3505
if tenet pushes back its release because of coronavirus i will invent a cure myself https://t.co/PagHZMuaDe,0,3506
"A @torikelly x @JheneAiko collab would be the cure to #coronavirus I DON’T MAKE THE RULES, I JUST ENFORCE THEM. https://t.co/znQe4hTrzO",1,3507
"being concerned about corona virus does not mean you are not also concerned about pneumonia and influenza. 

Those who keep bringing up the flu to downplay corona outbreak keep omitting that mortality from P&amp;I was 6% in 2019, corona may kill 15% or more.",1,3508
"This is the third spill along the Keystone pipeline’s route in less than three years. Pipeline projects like this will continue to spill and pollute the earth until we shut them down for good and replace with 100% clean energy. #Zeroto100https://t.co/Z5hjcgkegt — Earthjustice (@Earthjustice) October 31, 2019",1,3509
The world's first inactivated #vaccine against #COVID19 has just been approved to enter clinical trial phase in China! Chinese government has announced officially. https://t.co/5eKDTLjqVV,1,3510
"@toshjordans @FirstClassMe @akindelekamar @IBMWatson @aklson_DS @polonglin Prevention is better than cure. Na severity and occurrence of rainfall I predict, I no want make them use my body test implementation of prediction of seaman schnapps to cure covid-19",1,3511
"Trump gave a PM the finger during the G7 Summit and then grins about it afterwards! We say give him one back! https://t.co/CWwBasxLfx pic.twitter.com/QR1ZpyuJGC — Give Him The Finger (@protestcards) May 29, 2017",1,3512
"What if dettol can cure corona virus and we all are ignorant of it?.  *Zoom well and see*
#CoronaAlert 
#Coronvirus
#coronavirusinlagos 
#coronavirusindia 
#coronavirusinindia 
#CoronaOutbreak https://t.co/4n5FMzYjmF",1,3513
"@Kevin_Shipp I womder if the fact that there is a Bio Weapons research lab in Wuhan, is in any way related to this outbreak?",0,3514
